WBAN,Date,Time,SkyCondition,Visibility,TempC,RelativeHumidity,WindSpeed,WindDirection,StationPressure,,,
4916,20100909,615,BKN080 BKN120,10,13,90,5,80,28.9,,,
4916,20100909,635,OVC080,10,13,90,3,90,28.9,,,
4916,20100909,655,SCT055 OVC080,10,13,90,5,110,28.9,,,
4916,20100909,715,SCT055 OVC070,10,13,90,0,0,28.91,,,
4916,20100909,735,SCT055 OVC070,10,13,90,0,0,28.91,,,
4916,20100909,755,OVC065,10,13,90,0,0,28.92,,,
4916,20100909,815,BKN065 OVC085,10,14,83,0,0,28.93,,,
4916,20100909,835,SCT065 OVC085,10,14,83,3,110,28.92,,,
4916,20100909,855,SCT021 BKN036 OVC065,10,14,83,0,0,28.92,,,
4916,20100909,915,SCT021 SCT031 OVC060,10,14,90,3,110,28.92,,,
4916,20100909,935,SCT045 OVC060,10,14,90,6,90,28.92,,,
4916,20100909,955,SCT047 BKN060 BKN090,10,14,90,0,0,28.92,,,
4916,20100909,1015,SCT060 OVC090,10,14,83,0,0,28.91,,,
4916,20100909,1035,SCT070 OVC090,10,14,90,5,110,28.91,,,
4916,20100909,1055,SCT070 BKN090,10,15,84,0,0,28.91,,,
4916,20100909,1115,SCT070 BKN090,10,15,84,6,110,28.89,,,
4916,20100909,1135,BKN090,10,15,84,3,130,28.89,,,
4916,20100909,1155,BKN080,10,15,84,5,120,28.89,,,
4916,20100909,1215,OVC080,10,15,84,6,100,28.87,,,
4916,20100909,1235,BKN080 OVC090,10,15,78,6,100,28.87,,,
4916,20100909,1255,BKN080 OVC085,10,15,78,6,90,28.87,,,
4916,20100909,1315,OVC080,10,16,72,6,90,28.86,,,
4916,20100909,1335,OVC070,10,16,78,6,90,28.86,,,
4916,20100909,1355,BKN070,10,16,78,7,100,28.84,,,
4916,20100909,1415,BKN070,10,16,78,5,100,28.84,,,
4916,20100909,1435,OVC070,10,17,73,7,100,28.83,,,
4916,20100909,1455,OVC070,10,18,70,6,100,28.83,,,
4916,20100909,1515,OVC070,10,18,70,10,90,28.82,,,
4916,20100909,1535,OVC070,10,17,73,7,90,28.82,,,
4916,20100909,1555,OVC070,10,17,73,8,90,28.81,,,
4916,20100909,1615,OVC070,10,17,73,8,90,28.81,,,
4916,20100909,1635,OVC070,10,17,73,9,90,28.8,,,
4916,20100909,1655,OVC070,10,17,73,9,90,28.8,,,
4916,20100909,1715,OVC070,10,17,73,8,100,28.8,,,
4916,20100909,1735,OVC070,10,17,73,8,90,28.8,,,
4916,20100909,1755,OVC070,10,16,78,8,80,28.8,,,
4916,20100909,1815,OVC070,10,16,78,8,90,28.8,,,
4916,20100909,1835,OVC070,10,16,78,6,90,28.8,,,
4916,20100909,1855,OVC070,10,16,78,9,90,28.8,,,
4916,20100909,1915,OVC070,10,16,72,6,90,28.8,,,
4916,20100909,1935,OVC070,10,16,78,7,90,28.79,,,
4916,20100909,1955,OVC080,10,16,78,5,90,28.8,,,
4916,20100909,2015,OVC080,10,16,78,8,90,28.79,,,
4916,20100909,2035,OVC080,10,16,72,7,90,28.79,,,
4916,20100909,2055,OVC080,10,16,72,5,100,28.79,,,
4916,20100909,2115,SCT070 OVC080,10,16,72,3,100,28.79,,,
4916,20100909,2135,SCT070 BKN080,10,15,78,5,110,28.79,,,
4916,20100909,2155,OVC080,10,16,72,6,120,28.79,,,
4916,20100909,2215,OVC080,10,15,78,5,120,28.79,,,
4916,20100909,2235,BKN080,10,15,78,6,120,28.79,,,
4916,20100909,2255,BKN080,10,15,78,6,120,28.79,,,
4916,20100909,2315,OVC080,10,15,78,5,120,28.79,,,
4916,20100909,2335,OVC080,10,15,78,5,120,28.79,,,
4916,20100909,2355,OVC080,10,15,78,6,110,28.79,,,
4916,20100910,15,OVC080,10,15,78,5,100,28.79,,,
4916,20100910,35,OVC080,10,15,78,6,110,28.79,,,
4916,20100910,55,OVC080,10,15,78,7,110,28.79,,,
4916,20100910,115,OVC080,10,15,72,6,120,28.79,,,
4916,20100910,135,BKN080 OVC090,10,15,72,6,110,28.79,,,
4916,20100910,155,OVC080,10,15,72,6,120,28.79,,,
4916,20100910,215,BKN080,10,15,72,7,110,28.79,,,
4916,20100910,235,BKN080,10,14,72,5,120,28.79,,,
4916,20100910,255,SCT049 BKN080,10,13,72,5,110,28.79,,,
4916,20100910,315,SCT049,10,13,69,6,110,28.79,,,
4916,20100910,335,CLR,10,12,72,8,120,28.79,,,
4916,20100910,355,CLR,10,12,72,7,120,28.79,,,
4916,20100910,415,CLR,10,12,72,6,120,28.79,,,
4916,20100910,435,SCT060,10,12,72,6,110,28.79,,,
4916,20100910,455,SCT060,10,12,75,6,120,28.79,,,
4916,20100910,515,CLR,10,12,75,6,110,28.77,,,
4916,20100910,535,CLR,10,12,75,5,120,28.77,,,
4916,20100910,555,CLR,10,12,75,7,110,28.77,,,
4916,20100910,615,CLR,10,12,75,5,120,28.77,,,
4916,20100910,635,SCT060,10,12,75,6,110,28.77,,,
4916,20100910,655,BKN060,10,13,77,3,110,28.77,,,
4916,20100910,715,OVC060,10,13,83,6,130,28.77,,,
4916,20100910,735,OVC060,10,14,78,8,130,28.77,,,
4916,20100910,755,OVC060,10,16,67,9,140,28.76,,,
4916,20100910,815,BKN070,10,16,67,8,130,28.76,,,
4916,20100910,835,BKN070,10,17,68,13,120,28.75,,,
4916,20100910,855,SCT070,10,18,65,9,130,28.75,,,
4916,20100910,915,CLR,10,18,65,9,120,28.74,,,
4916,20100910,935,CLR,10,19,61,8,140,28.74,,,
4916,20100910,955,CLR,10,20,57,10,140,28.74,,,
4916,20100910,1015,CLR,10,20,57,10,140,28.73,,,
4916,20100910,1035,CLR,10,21,53,13,140,28.73,,,
4916,20100910,1055,CLR,10,21,53,13,140,28.72,,,
4916,20100910,1115,CLR,10,22,50,11,120,28.72,,,
4916,20100910,1135,CLR,10,22,50,11,150,28.72,,,
4916,20100910,1155,CLR,10,22,50,11,140,28.71,,,
4916,20100910,1215,CLR,10,23,44,8,130,28.7,,,
4916,20100910,1235,CLR,10,23,44,8,130,28.7,,,
4916,20100910,1255,CLR,10,24,42,11,150,28.7,,,
4916,20100910,1315,CLR,10,24,45,9,140,28.68,,,
4916,20100910,1335,CLR,10,24,45,10,120,28.68,,,
4916,20100910,1355,CLR,10,25,42,11,110,28.66,,,
4916,20100910,1415,CLR,10,24,42,8,130,28.65,,,
4916,20100910,1435,CLR,10,25,39,7,120,28.65,,,
4916,20100910,1455,CLR,10,25,39,9,120,28.64,,,
4916,20100910,1515,CLR,10,23,44,10,130,28.64,,,
4916,20100910,1535,CLR,10,23,44,10,150,28.64,,,
4916,20100910,1555,CLR,10,23,44,10,140,28.65,,,
4916,20100910,1615,SCT080,10,22,50,10,150,28.65,,,
4916,20100910,1635,SCT080,10,22,46,6,150,28.66,,,
4916,20100910,1655,SCT080 BKN090,10,22,50,3,160,28.66,,,
4916,20100910,1715,OVC080,10,21,53,0,0,28.66,,,
4916,20100910,1735,BKN080,10,21,57,5,120,28.64,,,
4916,20100910,1755,SCT080 BKN120,10,21,57,6,110,28.62,,,
4916,20100910,1815,SCT090 BKN120,10,20,61,6,130,28.6,,,
4916,20100910,1835,SCT120,10,20,57,6,130,28.6,,,
4916,20100910,1855,CLR,10,20,57,6,130,28.61,,,
4916,20100910,1915,SCT036 SCT075 BKN100,10,19,65,3,140,28.61,,,
4916,20100910,1935,SCT036 SCT050 BKN055,10,18,73,5,140,28.62,,,
4916,20100910,1955,BKN048 BKN120,10,18,73,6,140,28.62,,,
4916,20100910,2015,BKN048 OVC120,10,19,65,0,0,28.63,,,
4916,20100910,2035,OVC046,10,19,65,6,140,28.62,,,
4916,20100910,2055,OVC044,10,20,61,3,130,28.62,,,
4916,20100910,2115,OVC044,10,19,65,5,130,28.62,,,
4916,20100910,2135,OVC044,10,19,65,3,140,28.62,,,
4916,20100910,2155,OVC040,10,18,70,0,0,28.62,,,
4916,20100910,2215,OVC038,10,18,70,3,120,28.62,,,
4916,20100910,2235,OVC038,10,18,73,5,120,28.61,,,
4916,20100910,2255,OVC036,10,18,70,5,160,28.62,,,
4916,20100910,2315,OVC036,10,18,73,0,0,28.63,,,
4916,20100910,2335,OVC038,10,18,73,0,0,28.64,,,
4916,20100910,2355,OVC038,10,17,75,0,0,28.63,,,
4916,20100911,15,OVC036,10,18,73,0,0,28.63,,,
4916,20100911,35,OVC034,10,18,73,0,0,28.63,,,
4916,20100911,55,OVC032,10,17,75,0,0,28.63,,,
4916,20100911,115,SCT022 BKN029 OVC060,5,17,81,3,170,28.62,,,
4916,20100911,135,BKN016 BKN021 OVC033,10,17,81,3,160,28.62,,,
4916,20100911,155,OVC011,10,17,81,3,170,28.62,,,
4916,20100911,215,OVC009,4,17,87,3,180,28.63,,,
4916,20100911,235,OVC007,2.5,17,87,3,170,28.62,,,
4916,20100911,255,OVC005,2,17,87,3,160,28.61,,,
4916,20100911,315,OVC005,2.5,17,87,0,0,28.61,,,
4916,20100911,335,OVC003,3,17,87,0,0,28.61,,,
4916,20100911,355,OVC003,3,17,87,0,0,28.61,,,
4916,20100911,415,OVC003,4,17,93,0,0,28.61,,,
4916,20100911,435,OVC003,0,17,93,0,0,28.6,,,
4916,20100911,455,OVC003,0,17,93,0,0,28.6,,,
4916,20100911,515,OVC003,4,18,90,3,270,28.61,,,
4916,20100911,535,OVC005,4,18,90,0,0,28.61,,,
4916,20100911,555,OVC005,4,18,90,0,0,28.61,,,
4916,20100911,615,BKN009 OVC029,0,18,90,3,290,28.62,,,
4916,20100911,635,BKN013 BKN029,5,18,90,3,290,28.63,,,
4916,20100911,655,BKN013 OVC044,7,18,84,6,290,28.64,,,
4916,20100911,715,SCT014 OVC044,10,17,87,7,310,28.64,,,
4916,20100911,735,SCT010 BKN015 OVC046,10,17,81,6,290,28.64,,,
4916,20100911,755,BKN012 BKN017,10,17,75,8,300,28.65,,,
4916,20100911,815,BKN016,10,17,75,7,300,28.66,,,
4916,20100911,835,SCT016 BKN024,10,18,70,8,310,28.66,,,
4916,20100911,855,SCT018 BKN024,10,18,70,6,290,28.67,,,
4916,20100911,915,BKN020 BKN026,10,18,70,8,300,28.67,,,
4916,20100911,935,SCT020 BKN025 OVC031,10,18,70,11,330,28.68,,,
4916,20100911,955,SCT020 BKN028,10,18,65,13,320,28.68,,,
4916,20100911,1015,SCT024 BKN031,10,18,65,10,330,28.68,,,
4916,20100911,1035,SCT027,10,20,57,8,310,28.69,,,
4916,20100911,1055,SCT027 BKN034,10,20,57,8,300,28.69,,,
4916,20100911,1115,BKN032 BKN038,10,19,57,9,320,28.69,,,
4916,20100911,1135,BKN035,10,20,53,14,340,28.69,,,
4916,20100911,1155,BKN037,10,21,49,10,310,28.69,,,
4916,20100911,1215,BKN039,10,21,49,10,320,28.7,,,
4916,20100911,1235,BKN041,10,22,46,9,320,28.7,,,
4916,20100911,1255,SCT041,10,22,46,8,310,28.7,,,
4916,20100911,1315,SCT041,10,21,49,8,320,28.7,,,
4916,20100911,1335,CLR,10,22,43,10,320,28.7,,,
4916,20100911,1355,CLR,10,22,46,8,320,28.7,,,
4916,20100911,1415,CLR,10,22,40,8,310,28.7,,,
4916,20100911,1435,CLR,10,23,38,8,310,28.69,,,
4916,20100911,1455,CLR,10,23,38,8,320,28.7,,,
4916,20100911,1515,CLR,10,23,38,7,330,28.7,,,
4916,20100911,1535,SCT055,10,23,38,6,300,28.7,,,
4916,20100911,1555,CLR,10,23,37,6,320,28.7,,,
4916,20100911,1615,CLR,10,23,37,5,310,28.71,,,
4916,20100911,1635,CLR,10,22,40,6,290,28.71,,,
4916,20100911,1655,CLR,10,22,38,7,300,28.72,,,
4916,20100911,1715,SCT065,10,22,38,5,300,28.72,,,
4916,20100911,1735,SCT065,10,21,41,6,300,28.73,,,
4916,20100911,1755,CLR,10,21,41,5,290,28.73,,,
4916,20100911,1815,CLR,10,20,44,3,310,28.74,,,
4916,20100911,1835,CLR,10,18,52,0,0,28.74,,,
4916,20100911,1855,CLR,7,17,68,0,0,28.74,,,
4916,20100911,1915,CLR,10,16,72,0,0,28.74,,,
4916,20100911,1935,CLR,10,16,67,0,0,28.75,,,
4916,20100911,1955,CLR,10,15,72,0,0,28.75,,,
4916,20100911,2015,CLR,10,15,67,0,0,28.76,,,
4916,20100911,2035,CLR,10,16,67,0,0,28.76,,,
4916,20100911,2055,CLR,10,15,72,0,0,28.76,,,
4916,20100911,2115,CLR,10,15,72,0,0,28.76,,,
4916,20100911,2135,CLR,10,15,72,0,0,28.76,,,
4916,20100911,2155,CLR,10,15,72,0,0,28.76,,,
4916,20100911,2215,CLR,10,15,72,0,0,28.77,,,
4916,20100911,2235,CLR,10,15,72,0,0,28.77,,,
4916,20100911,2255,CLR,10,15,67,0,0,28.77,,,
4916,20100911,2315,CLR,10,15,72,0,0,28.77,,,
4916,20100911,2335,CLR,10,15,72,0,0,28.77,,,
4916,20100911,2355,CLR,10,15,72,0,0,28.77,,,
4916,20100912,15,CLR,10,15,72,0,0,28.77,,,
4916,20100912,35,CLR,10,14,78,0,0,28.77,,,
4916,20100912,55,CLR,10,14,78,0,0,28.79,,,
4916,20100912,115,CLR,10,14,78,0,0,28.79,,,
4916,20100912,135,CLR,10,13,77,0,0,28.79,,,
4916,20100912,155,CLR,10,13,77,0,0,28.79,,,
4916,20100912,215,CLR,10,13,83,0,0,28.79,,,
4916,20100912,235,CLR,10,13,77,0,0,28.79,,,
4916,20100912,255,CLR,10,13,77,0,0,28.79,,,
4916,20100912,315,CLR,10,13,77,0,0,28.8,,,
4916,20100912,335,CLR,10,13,77,0,0,28.8,,,
4916,20100912,355,CLR,10,13,77,0,0,28.8,,,
4916,20100912,415,CLR,10,13,77,0,0,28.81,,,
4916,20100912,435,CLR,10,13,77,0,0,28.81,,,
4916,20100912,455,CLR,10,13,77,0,0,28.81,,,
4916,20100912,515,CLR,10,12,80,0,0,28.81,,,
4916,20100912,535,CLR,10,12,80,0,0,28.82,,,
4916,20100912,555,CLR,10,12,75,0,0,28.82,,,
4916,20100912,615,CLR,10,12,80,0,0,28.83,,,
4916,20100912,635,CLR,10,13,77,0,0,28.83,,,
4916,20100912,655,CLR,10,14,78,0,0,28.83,,,
4916,20100912,715,CLR,10,15,72,0,0,28.83,,,
4916,20100912,735,CLR,10,16,67,0,0,28.82,,,
4916,20100912,755,CLR,10,17,68,0,0,28.82,,,
4916,20100912,815,CLR,10,18,65,0,0,28.83,,,
4916,20100912,835,CLR,10,20,57,0,0,28.82,,,
4916,20100912,855,CLR,10,21,57,0,0,28.82,,,
4916,20100912,915,CLR,10,22,53,0,0,28.82,,,
4916,20100912,935,CLR,10,22,53,0,0,28.81,,,
4916,20100912,955,CLR,10,23,48,0,0,28.81,,,
4916,20100912,1015,CLR,10,23,48,3,250,28.81,,,
4916,20100912,1035,CLR,10,24,45,0,0,28.8,,,
4916,20100912,1055,CLR,10,25,42,5,230,28.8,,,
4916,20100912,1115,CLR,10,25,39,5,220,28.79,,,
4916,20100912,1135,CLR,10,26,39,6,200,28.79,,,
4916,20100912,1155,CLR,10,26,39,6,220,28.79,,,
4916,20100912,1215,CLR,10,27,37,5,250,28.79,,,
4916,20100912,1235,CLR,10,27,37,6,280,28.77,,,
4916,20100912,1255,CLR,10,27,29,8,300,28.77,,,
4916,20100912,1315,CLR,10,28,27,7,300,28.77,,,
4916,20100912,1335,CLR,10,28,27,6,310,28.76,,,
4916,20100912,1355,CLR,10,28,27,8,280,28.76,,,
4916,20100912,1415,CLR,10,28,28,5,280,28.76,,,
4916,20100912,1435,CLR,10,29,22,6,280,28.75,,,
4916,20100912,1455,CLR,10,28,25,3,310,28.75,,,
4916,20100912,1515,CLR,10,28,25,7,330,28.75,,,
4916,20100912,1535,CLR,10,28,25,6,320,28.75,,,
4916,20100912,1555,CLR,10,28,23,5,310,28.75,,,
4916,20100912,1615,CLR,10,28,25,7,340,28.76,,,
4916,20100912,1635,CLR,10,27,26,8,330,28.76,,,
4916,20100912,1655,CLR,10,27,28,6,350,28.76,,,
4916,20100912,1715,CLR,10,26,31,5,350,28.76,,,
4916,20100912,1735,CLR,10,25,33,5,360,28.76,,,
4916,20100912,1755,CLR,10,23,48,0,0,28.76,,,
4916,20100912,1815,CLR,10,22,46,0,0,28.77,,,
4916,20100912,1835,CLR,10,22,40,0,0,28.77,,,
4916,20100912,1855,CLR,10,21,49,0,0,28.77,,,
4916,20100912,1915,CLR,10,20,53,0,0,28.77,,,
4916,20100912,1935,CLR,10,19,57,0,0,28.77,,,
4916,20100912,1955,CLR,10,19,57,0,0,28.77,,,
4916,20100912,2015,CLR,10,18,61,0,0,28.77,,,
4916,20100912,2035,CLR,10,17,63,0,0,28.77,,,
4916,20100912,2055,CLR,10,17,63,0,0,28.79,,,
4916,20100912,2115,CLR,10,16,72,0,0,28.77,,,
4916,20100912,2135,CLR,10,15,78,0,0,28.79,,,
4916,20100912,2155,CLR,10,15,78,0,0,28.79,,,
4916,20100912,2215,CLR,10,15,78,0,0,28.79,,,
4916,20100912,2235,CLR,10,14,83,0,0,28.79,,,
4916,20100912,2255,CLR,10,14,83,0,0,28.79,,,
4916,20100912,2315,CLR,10,13,90,0,0,28.79,,,
4916,20100912,2335,CLR,10,14,83,0,0,28.79,,,
4916,20100912,2355,CLR,10,14,83,0,0,28.79,,,
4916,20100913,15,CLR,10,14,78,0,0,28.79,,,
4916,20100913,35,CLR,10,13,90,0,0,28.8,,,
4916,20100913,55,CLR,10,13,90,0,0,28.8,,,
4916,20100913,115,CLR,10,14,78,0,0,28.8,,,
4916,20100913,135,CLR,10,13,83,3,320,28.82,,,
4916,20100913,155,CLR,10,13,83,0,0,28.82,,,
4916,20100913,215,CLR,10,13,90,0,0,28.82,,,
4916,20100913,235,CLR,10,13,83,0,0,28.82,,,
4916,20100913,255,CLR,10,12,86,0,0,28.82,,,
4916,20100913,315,CLR,10,12,86,0,0,28.83,,,
4916,20100913,335,CLR,10,12,86,0,0,28.83,,,
4916,20100913,355,CLR,10,12,86,0,0,28.83,,,
4916,20100913,415,CLR,10,12,86,0,0,28.84,,,
4916,20100913,435,CLR,10,12,86,0,0,28.83,,,
4916,20100913,455,CLR,10,11,93,0,0,28.84,,,
4916,20100913,515,CLR,10,11,86,0,0,28.84,,,
4916,20100913,535,CLR,10,11,86,0,0,28.85,,,
4916,20100913,555,CLR,10,11,86,0,0,28.86,,,
4916,20100913,615,CLR,10,11,93,0,0,28.86,,,
4916,20100913,635,CLR,10,12,86,0,0,28.87,,,
4916,20100913,655,CLR,10,13,90,0,0,28.87,,,
4916,20100913,715,CLR,10,14,78,0,0,28.87,,,
4916,20100913,735,CLR,10,15,72,0,0,28.88,,,
4916,20100913,755,CLR,5,16,67,0,0,28.88,,,
4916,20100913,815,CLR,10,16,72,0,0,28.88,,,
4916,20100913,835,CLR,10,17,68,0,0,28.89,,,
4916,20100913,855,CLR,10,18,70,3,10,28.89,,,
4916,20100913,915,CLR,10,20,57,0,0,28.89,,,
4916,20100913,935,CLR,10,21,49,0,0,28.9,,,
4916,20100913,955,CLR,10,21,49,3,340,28.89,,,
4916,20100913,1015,CLR,10,22,38,3,360,28.89,,,
4916,20100913,1035,CLR,10,22,38,6,10,28.89,,,
4916,20100913,1055,CLR,10,22,35,3,280,28.89,,,
4916,20100913,1115,CLR,10,22,33,7,310,28.89,,,
4916,20100913,1135,CLR,10,23,32,5,320,28.89,,,
4916,20100913,1235,M,10,23,34,9,320,28.87,,,
4916,20100913,1255,CLR,10,23,32,8,330,28.87,,,
4916,20100913,1315,CLR,10,23,32,6,320,28.86,,,
4916,20100913,1335,CLR,10,24,30,5,310,28.86,,,
4916,20100913,1355,CLR,10,24,32,7,320,28.85,,,
4916,20100913,1415,CLR,10,24,30,9,350,28.85,,,
4916,20100913,1435,CLR,10,24,30,9,330,28.85,,,
4916,20100913,1455,CLR,10,24,30,8,350,28.84,,,
4916,20100913,1515,CLR,10,24,30,8,10,28.83,,,
4916,20100913,1535,CLR,10,24,30,6,330,28.83,,,
4916,20100913,1555,CLR,10,24,32,5,330,28.84,,,
4916,20100913,1615,CLR,10,24,32,5,330,28.84,,,
4916,20100913,1635,CLR,10,23,32,6,360,28.83,,,
4916,20100913,1655,CLR,10,23,34,3,360,28.83,,,
4916,20100913,1715,CLR,10,22,35,5,360,28.83,,,
4916,20100913,1735,CLR,10,22,38,5,360,28.83,,,
4916,20100913,1755,CLR,10,20,45,0,0,28.84,,,
4916,20100913,1815,CLR,10,19,52,0,0,28.84,,,
4916,20100913,1835,CLR,10,19,52,0,0,28.83,,,
4916,20100913,1855,CLR,10,19,49,3,30,28.83,,,
4916,20100913,1915,CLR,10,18,52,0,0,28.83,,,
4916,20100913,1935,CLR,10,18,52,0,0,28.84,,,
4916,20100913,1955,CLR,10,17,63,0,0,28.84,,,
4916,20100913,2015,CLR,10,16,63,3,50,28.84,,,
4916,20100913,2035,CLR,10,14,83,0,0,28.85,,,
4916,20100913,2055,CLR,10,14,78,0,0,28.85,,,
4916,20100913,2115,CLR,10,14,78,0,0,28.85,,,
4916,20100913,2135,CLR,10,14,78,0,0,28.86,,,
4916,20100913,2155,CLR,10,13,83,0,0,28.86,,,
4916,20100913,2215,CLR,10,12,93,0,0,28.86,,,
4916,20100913,2235,CLR,10,13,83,0,0,28.86,,,
4916,20100913,2255,CLR,10,12,93,0,0,28.86,,,
4916,20100913,2315,CLR,10,11,93,0,0,28.86,,,
4916,20100913,2335,CLR,10,11,93,0,0,28.86,,,
4916,20100913,2355,CLR,10,11,93,0,0,28.87,,,
4916,20100914,15,CLR,10,11,93,0,0,28.87,,,
4916,20100914,35,CLR,10,11,93,0,0,28.88,,,
4916,20100914,55,CLR,10,11,93,0,0,28.89,,,
4916,20100914,115,CLR,10,11,93,0,0,28.89,,,
4916,20100914,135,CLR,10,11,93,0,0,28.89,,,
4916,20100914,155,CLR,10,11,93,0,0,28.88,,,
4916,20100914,215,CLR,10,11,93,3,50,28.87,,,
4916,20100914,235,CLR,10,11,93,3,80,28.87,,,
4916,20100914,255,CLR,10,11,93,0,0,28.86,,,
4916,20100914,315,CLR,10,11,93,3,70,28.86,,,
4916,20100914,335,CLR,10,11,86,0,0,28.88,,,
4916,20100914,355,CLR,10,10,93,0,0,28.88,,,
4916,20100914,415,CLR,10,10,93,0,0,28.88,,,
4916,20100914,435,CLR,10,10,93,0,0,28.88,,,
4916,20100914,455,CLR,10,10,93,0,0,28.9,,,
4916,20100914,515,CLR,10,9,93,0,0,28.89,,,
4916,20100914,535,CLR,10,10,93,3,10,28.89,,,
4916,20100914,555,CLR,10,10,93,0,0,28.89,,,
4916,20100914,615,CLR,10,9,93,0,0,28.9,,,
4916,20100914,635,CLR,10,10,93,0,0,28.9,,,
4916,20100914,655,CLR,10,11,93,0,0,28.9,,,
4916,20100914,715,CLR,10,13,83,0,0,28.9,,,
4916,20100914,735,CLR,10,14,78,0,0,28.91,,,
4916,20100914,755,CLR,10,15,72,3,70,28.92,,,
4916,20100914,815,CLR,10,16,72,3,100,28.92,,,
4916,20100914,835,CLR,10,17,68,5,90,28.92,,,
4916,20100914,855,CLR,10,18,65,0,0,28.93,,,
4916,20100914,915,CLR,10,19,57,5,110,28.93,,,
4916,20100914,935,CLR,10,20,49,7,70,28.93,,,
4916,20100914,955,CLR,10,20,45,7,110,28.93,,,
4916,20100914,1015,CLR,10,21,46,5,130,28.94,,,
4916,20100914,1035,CLR,10,21,42,5,100,28.93,,,
4916,20100914,1055,CLR,10,21,46,5,110,28.93,,,
4916,20100914,1115,CLR,10,22,46,7,90,28.93,,,
4916,20100914,1135,CLR,10,22,40,3,70,28.93,,,
4916,20100914,1155,CLR,10,22,40,7,90,28.92,,,
4916,20100914,1215,CLR,10,23,41,5,90,28.91,,,
4916,20100914,1235,CLR,10,23,37,6,70,28.92,,,
4916,20100914,1255,CLR,10,23,37,7,50,28.92,,,
4916,20100914,1315,CLR,10,23,37,8,60,28.91,,,
4916,20100914,1335,CLR,10,23,32,3,130,28.9,,,
4916,20100914,1355,CLR,10,23,34,6,90,28.89,,,
4916,20100914,1415,SCT100,10,23,37,6,80,28.89,,,
4916,20100914,1435,SCT100,10,24,36,5,120,28.89,,,
4916,20100914,1455,SCT100,10,24,36,8,80,28.88,,,
4916,20100914,1515,SCT090,10,23,38,6,90,28.88,,,
4916,20100914,1535,SCT090,10,24,36,0,0,28.88,,,
4916,20100914,1555,SCT080,10,23,41,8,60,28.88,,,
4916,20100914,1615,SCT080,10,23,44,7,60,28.88,,,
4916,20100914,1635,CLR,10,23,44,8,50,28.87,,,
4916,20100914,1655,CLR,10,22,46,7,60,28.87,,,
4916,20100914,1715,CLR,10,21,53,7,70,28.88,,,
4916,20100914,1735,CLR,10,21,53,6,60,28.88,,,
4916,20100914,1755,SCT080,10,20,61,6,60,28.88,,,
4916,20100914,1815,OVC080,10,20,61,6,70,28.89,,,
4916,20100914,1835,OVC080,10,19,65,6,60,28.89,,,
4916,20100914,1855,OVC090,10,18,70,7,70,28.89,,,
4916,20100914,1915,BKN090,10,18,70,8,80,28.89,,,
4916,20100914,1935,SCT090,10,17,73,6,60,28.9,,,
4916,20100914,1955,SCT090,10,17,73,7,70,28.9,,,
4916,20100914,2015,SCT075 OVC090,10,17,73,7,60,28.9,,,
4916,20100914,2035,SCT075 SCT090,10,17,73,7,80,28.89,,,
4916,20100914,2055,CLR,10,16,78,5,70,28.9,,,
4916,20100914,2115,SCT075,10,16,78,6,70,28.9,,,
4916,20100914,2135,BKN075,10,16,78,3,100,28.9,,,
4916,20100914,2155,SCT075,10,16,78,7,90,28.89,,,
4916,20100914,2215,CLR,10,16,78,3,90,28.9,,,
4916,20100914,2235,SCT085,10,16,78,5,100,28.89,,,
4916,20100914,2255,SCT085,10,16,78,3,90,28.89,,,
4916,20100914,2315,CLR,10,15,84,3,70,28.89,,,
4916,20100914,2335,BKN085,10,15,84,5,80,28.89,,,
4916,20100914,2355,OVC085,10,15,84,3,80,28.89,,,
4916,20100915,15,OVC085,10,15,84,5,70,28.89,,,
4916,20100915,35,BKN085,10,15,84,0,0,28.89,,,
4916,20100915,55,SCT075 BKN085,10,15,84,5,90,28.89,,,
4916,20100915,115,SCT075 SCT085,10,15,84,3,120,28.89,,,
4916,20100915,135,CLR,10,15,84,5,120,28.88,,,
4916,20100915,155,CLR,10,15,84,3,120,28.88,,,
4916,20100915,215,CLR,10,15,84,3,100,28.88,,,
4916,20100915,235,CLR,10,15,84,5,90,28.88,,,
4916,20100915,255,BKN050,10,15,84,3,80,28.89,,,
4916,20100915,315,OVC050,10,15,84,5,100,28.89,,,
4916,20100915,335,BKN050 OVC060,10,15,84,5,120,28.89,,,
4916,20100915,355,SCT050 BKN085,10,15,84,6,130,28.88,,,
4916,20100915,415,OVC085,10,15,84,5,120,28.87,,,
4916,20100915,435,SCT085,10,15,84,3,130,28.86,,,
4916,20100915,455,CLR,10,15,78,3,120,28.86,,,
4916,20100915,515,CLR,10,15,78,3,130,28.87,,,
4916,20100915,535,SCT040,10,15,78,3,130,28.86,,,
4916,20100915,555,CLR,10,15,78,7,130,28.86,,,
4916,20100915,615,CLR,10,15,78,7,140,28.85,,,
4916,20100915,635,CLR,10,15,78,7,150,28.86,,,
4916,20100915,655,CLR,10,15,78,8,150,28.86,,,
4916,20100915,715,BKN048 BKN075,10,15,78,5,160,28.86,,,
4916,20100915,735,BKN050,10,15,78,5,160,28.86,,,
4916,20100915,755,SCT050 SCT070,10,16,72,3,150,28.86,,,
4916,20100915,815,SCT060,10,16,72,5,160,28.86,,,
4916,20100915,835,SCT044 BKN060,10,16,72,6,330,28.88,,,
4916,20100915,855,BKN046 BKN060,10,17,73,6,330,28.87,,,
